Date,APR_ParProx_w2p5_lin_score1p5_NAV,APR_ParProx_w2p5_sq_score1p5_NAV,APR_ParProx_w2p5_sqrt_score1p5_NAV,AUG_ParProx_w2p5_lin_score1p5_NAV,AUG_ParProx_w2p5_sq_score1p5_NAV,AUG_ParProx_w2p5_sqrt_score1p5_NAV,DEC_ParProx_w2p5_lin_score1p5_NAV,DEC_ParProx_w2p5_sq_score1p5_NAV,DEC_ParProx_w2p5_sqrt_score1p5_NAV,FEB_ParProx_w2p5_lin_score1p5_NAV,FEB_ParProx_w2p5_sq_score1p5_NAV,FEB_ParProx_w2p5_sqrt_score1p5_NAV,JAN_BUFR_NAV,JAN_ParProx_w2p5_lin_score1p5_NAV,JAN_ParProx_w2p5_sq_score1p5_NAV,JAN_ParProx_w2p5_sqrt_score1p5_NAV,JUL_ParProx_w2p5_lin_score1p5_NAV,JUL_ParProx_w2p5_sq_score1p5_NAV,JUL_ParProx_w2p5_sqrt_score1p5_NAV,JUN_ParProx_w2p5_lin_score1p5_NAV,JUN_ParProx_w2p5_sq_score1p5_NAV,JUN_ParProx_w2p5_sqrt_score1p5_NAV,MAR_ParProx_w2p5_lin_score1p5_NAV,MAR_ParProx_w2p5_sq_score1p5_NAV,MAR_ParProx_w2p5_sqrt_score1p5_NAV,MAY_ParProx_w2p5_lin_score1p5_NAV,MAY_ParProx_w2p5_sq_score1p5_NAV,MAY_ParProx_w2p5_sqrt_score1p5_NAV,NOV_ParProx_w2p5_lin_score1p5_NAV,NOV_ParProx_w2p5_sq_score1p5_NAV,NOV_ParProx_w2p5_sqrt_score1p5_NAV,OCT_ParProx_w2p5_lin_score1p5_NAV,OCT_ParProx_w2p5_sq_score1p5_NAV,OCT_ParProx_w2p5_sqrt_score1p5_NAV,SEP_ParProx_w2p5_lin_score1p5_NAV,SEP_ParProx_w2p5_sq_score1p5_NAV,SEP_ParProx_w2p5_sqrt_score1p5_NAV,APR_ParProx_w2p5_lin_score1p5_Return,APR_ParProx_w2p5_sq_score1p5_Return,APR_ParProx_w2p5_sqrt_score1p5_Return,AUG_ParProx_w2p5_lin_score1p5_Return,AUG_ParProx_w2p5_sq_score1p5_Return,AUG_ParProx_w2p5_sqrt_score1p5_Return,DEC_ParProx_w2p5_lin_score1p5_Return,DEC_ParProx_w2p5_sq_score1p5_Return,DEC_ParProx_w2p5_sqrt_score1p5_Return,FEB_ParProx_w2p5_lin_score1p5_Return,FEB_ParProx_w2p5_sq_score1p5_Return,FEB_ParProx_w2p5_sqrt_score1p5_Return,JAN_ParProx_w2p5_lin_score1p5_Return,JAN_ParProx_w2p5_sq_score1p5_Return,JAN_ParProx_w2p5_sqrt_score1p5_Return,JUL_ParProx_w2p5_lin_score1p5_Return,JUL_ParProx_w2p5_sq_score1p5_Return,JUL_ParProx_w2p5_sqrt_score1p5_Return,JUN_ParProx_w2p5_lin_score1p5_Return,JUN_ParProx_w2p5_sq_score1p5_Return,JUN_ParProx_w2p5_sqrt_score1p5_Return,MAR_ParProx_w2p5_lin_score1p5_Return,MAR_ParProx_w2p5_sq_score1p5_Return,MAR_ParProx_w2p5_sqrt_score1p5_Return,MAY_ParProx_w2p5_lin_score1p5_Return,MAY_ParProx_w2p5_sq_score1p5_Return,MAY_ParProx_w2p5_sqrt_score1p5_Return,NOV_ParProx_w2p5_lin_score1p5_Return,NOV_ParProx_w2p5_sq_score1p5_Return,NOV_ParProx_w2p5_sqrt_score1p5_Return,OCT_ParProx_w2p5_lin_score1p5_Return,OCT_ParProx_w2p5_sq_score1p5_Return,OCT_ParProx_w2p5_sqrt_score1p5_Return,SEP_ParProx_w2p5_lin_score1p5_Return,SEP_ParProx_w2p5_sq_score1p5_Return,SEP_ParProx_w2p5_sqrt_score1p5_Return
4/11/2023,105.9595512,106.2594844,102.428246,98.27586207,98.27586207,98.27586207,98.24278636,98.24278636,98.24278636,111.0210911,111.3353516,107.3211003,101.2931034,102.1917008,102.1917008,102.1917008,106.9614095,106.9614095,106.9614095,102.3338732,102.3338732,106.0177725,110.8106378,107.6813085,107.1176607,105.4452564,105.7437338,105.4452564,97.44933921,97.44933921,97.44933921,101.0597532,101.3458168,101.0597532,104.9011103,104.9011103,104.9011103,0.000603614,0.001427473,0.001427473,0.001427473,0.001427473,0.001427473,0.001006735,0.001006735,0.001006735,0.000603614,0.001427473,0.001427473,-0.000285878,-0.000285878,-0.000285878,0.001605136,0.001605136,0.001605136,0.001427473,0.001427473,0.000603614,0.000603614,0.001427473,0.001427473,0.000603614,0.001427473,0.000603614,0.000950226,0.000950226,0.000950226,0.000603614,0.001427473,0.000603614,0.001605136,0.001605136,0.001605136
4/12/2023,105.520173,105.8682934,102.0511595,97.9140625,97.9140625,97.9140625,97.96415039,97.96415039,97.96415039,110.5607243,110.9254739,106.9260009,100.9913793,101.9286967,101.9286967,101.9286967,106.5043094,106.5043094,106.5043094,101.9571342,101.9571342,105.5781528,110.3511437,107.284883,106.7233104,105.0080107,105.3544415,105.0080107,97.27908785,97.27908785,97.27908785,100.6406927,100.9727153,100.6406927,104.452815,104.452815,104.452815,-0.00414666,-0.003681469,-0.003681469,-0.003681469,-0.003681469,-0.003681469,-0.002836198,-0.002836198,-0.002836198,-0.00414666,-0.003681469,-0.003681469,-0.002573635,-0.002573635,-0.002573635,-0.004273504,-0.004273504,-0.004273504,-0.003681469,-0.003681469,-0.00414666,-0.00414666,-0.003681469,-0.003681469,-0.00414666,-0.003681469,-0.00414666,-0.001747076,-0.001747076,-0.001747076,-0.00414666,-0.003681469,-0.00414666,-0.004273504,-0.004273504,-0.004273504
4/13/2023,106.6197703,106.8507858,102.9982277,98.82273707,98.82273707,98.82273707,98.90119499,98.90119499,98.90119499,111.7128479,111.9548987,107.9183092,101.6810345,102.7258913,102.7258913,102.7258913,107.6756283,107.6756283,107.6756283,102.9033298,102.9033298,106.6783544,111.5010833,108.2805219,107.7137376,106.102271,106.3321652,106.102271,98.13656388,98.13656388,98.13656388,101.6894424,101.9097752,101.6894424,105.6015718,105.6015718,105.6015718,0.010420731,0.009280328,0.009280328,0.009280328,0.009280328,0.009280328,0.009565179,0.009565179,0.009565179,0.010420731,0.009280328,0.009280328,0.007821101,0.007821101,0.007821101,0.010997854,0.010997854,0.010997854,0.009280328,0.009280328,0.010420731,0.010420731,0.009280328,0.009280328,0.010420731,0.009280328,0.010420731,0.008814598,0.008814598,0.008814598,0.010420731,0.009280328,0.010420731,0.010997854,0.010997854,0.010997854
4/14/2023,106.6197703,106.6684436,102.8224599,98.65409483,98.65409483,98.65409483,98.80034975,98.80034975,98.80034975,111.7128479,111.7638462,107.7341453,101.8103448,102.5423729,102.5423729,102.5423729,107.4470783,107.4470783,107.4470783,102.727724,102.727724,106.6783544,111.5010833,108.0957398,107.5299228,106.102271,106.150708,106.102271,97.97356828,97.97356828,97.97356828,101.6894424,101.7358649,101.6894424,105.3774241,105.3774241,105.3774241,0,-0.001706513,-0.001706513,-0.001706513,-0.001706513,-0.001706513,-0.001019656,-0.001019656,-0.001019656,0,-0.001706513,-0.001706513,-0.001786486,-0.001786486,-0.001786486,-0.002122579,-0.002122579,-0.002122579,-0.001706513,-0.001706513,0,0,-0.001706513,-0.001706513,0,-0.001706513,0,-0.001660906,-0.001660906,-0.001660906,0,-0.001706513,0,-0.002122579,-0.002122579,-0.002122579
4/17/2023,106.8501128,106.8679714,103.0147937,98.83863147,98.83863147,98.83863147,99.03818129,99.03818129,99.03818129,111.9541935,111.9729052,107.9356665,101.9827586,102.8495032,102.8495032,102.8495032,107.7613346,107.7613346,107.7613346,102.9198805,102.9198805,106.9088234,111.7419714,108.2979375,107.731062,106.3314954,106.3492674,106.3314954,98.16014512,98.16014512,98.16014512,101.9091333,101.9261661,101.9091333,105.6856272,105.6856272,105.6856272,0.00216041,0.001870542,0.001870542,0.001870542,0.001870542,0.001870542,0.002407193,0.002407193,0.002407193,0.00216041,0.001870542,0.001870542,0.002995155,0.002995155,0.002995155,0.002924754,0.002924754,0.002924754,0.001870542,0.001870542,0.00216041,0.00216041,0.001870542,0.001870542,0.00216041,0.001870542,0.00216041,0.001904359,0.001904359,0.001904359,0.00216041,0.001870542,0.00216041,0.002924754,0.002924754,0.002924754
4/18/2023,106.9940769,106.9576861,103.1012737,98.9216056,98.9216056,98.9216056,99.12132295,99.03786227,99.12132295,112.1050345,112.0669055,108.0262775,102.112069,102.9836353,102.9836353,102.9836353,107.9041783,107.9041783,107.9041783,103.0062808,103.0062808,107.0528666,111.8925265,108.3888526,107.8215013,106.4747607,106.4385466,106.4747607,98.26302151,98.26302151,98.26302151,102.0464401,102.0117322,102.0464401,105.8257195,105.8257195,105.8257195,0.001347346,0.000839491,0.000839491,0.000839491,0.000839491,0.000839491,0.000839491,-3.22E-06,0.000839491,0.001347346,0.000839491,0.000839491,0.001304159,0.001304159,0.001304159,0.001325557,0.001325557,0.001325557,0.000839491,0.000839491,0.001347346,0.001347346,0.000839491,0.000839491,0.001347346,0.000839491,0.001347346,0.001048046,0.001048046,0.001048046,0.001347346,0.000839491,0.001347346,0.001325557,0.001325557,0.001325557
4/19/2023,106.9364912,106.8321438,102.9802578,98.80549569,98.80549569,98.80549569,99.00497861,99.13133334,99.00497861,112.0446981,111.9353662,107.899481,102.0689655,102.893045,102.893045,102.893045,107.8470408,107.8470408,107.8470408,102.8853765,102.8853765,106.9952493,111.8323045,108.2616304,107.6949451,106.4174546,106.3136136,106.4174546,98.21197201,98.21197201,98.21197201,101.9915174,101.8919952,101.9915174,105.7696825,105.7696825,105.7696825,-0.000538213,-0.001173757,-0.001173757,-0.001173757,-0.001173757,-0.001173757,-0.001173757,0.000943791,-0.001173757,-0.000538213,-0.001173757,-0.001173757,-0.000879657,-0.000879657,-0.000879657,-0.000529521,-0.000529521,-0.000529521,-0.001173757,-0.001173757,-0.000538213,-0.000538213,-0.001173757,-0.001173757,-0.000538213,-0.001173757,-0.000538213,-0.000519519,-0.000519519,-0.000519519,-0.000538213,-0.001173757,-0.000538213,-0.000529521,-0.000529521,-0.000529521
4/20/2023,106.3030494,106.3937652,102.5576852,98.40005388,98.40005388,98.40005388,98.59871824,99.06976366,98.59871824,111.3809977,111.4760468,107.4567226,101.7241379,102.5596143,102.5596143,102.5596143,107.4185095,107.4185095,107.4185095,102.4631931,102.4631931,106.3614595,111.1698622,107.817386,107.253026,105.7870873,105.8773628,105.7870873,97.87509718,97.87509718,97.87509718,101.3873673,101.4738882,101.3873673,105.3494057,105.3494057,105.3494057,-0.005923533,-0.004103434,-0.004103434,-0.004103434,-0.004103434,-0.004103434,-0.004103434,-0.000621092,-0.004103434,-0.005923533,-0.004103434,-0.004103434,-0.003240557,-0.003240557,-0.003240557,-0.00397351,-0.00397351,-0.00397351,-0.004103434,-0.004103434,-0.005923533,-0.005923533,-0.004103434,-0.004103434,-0.005923533,-0.004103434,-0.005923533,-0.003430079,-0.003430079,-0.003430079,-0.005923533,-0.004103434,-0.005923533,-0.00397351,-0.00397351,-0.00397351
4/21/2023,106.2454638,106.4820235,102.6427613,98.48168103,98.48168103,98.48168103,98.68051019,99.27712269,98.68051019,111.3206613,111.5685211,107.5458626,101.7672414,102.5715956,102.5715956,102.5715956,107.5327845,107.5327845,107.5327845,102.5481908,102.5481908,106.3038422,111.1096402,107.9068253,107.3419971,105.7297812,105.9651927,105.7297812,97.84918373,97.84918373,97.84918373,101.3324446,101.5580652,101.3324446,105.4614795,105.4614795,105.4614795,-0.000541712,0.000829544,0.000829544,0.000829544,0.000829544,0.000829544,0.000829544,0.002093061,0.000829544,-0.000541712,0.000829544,0.000829544,0.000116823,0.000116823,0.000116823,0.00106383,0.00106383,0.00106383,0.000829544,0.000829544,-0.000541712,-0.000541712,0.000829544,0.000829544,-0.000541712,0.000829544,-0.000541712,-0.00026476,-0.00026476,-0.00026476,-0.000541712,0.000829544,-0.000541712,0.00106383,0.00106383,0.00106383
4/24/2023,106.3024736,106.5094039,102.6691545,98.50700431,98.50700431,98.50700431,98.7058846,99.27138044,98.7058846,111.3803943,111.5972094,107.5735167,101.8103448,102.6592636,102.6592636,102.6592636,107.53507,107.53507,107.53507,102.5745598,102.5745598,106.3608833,111.16926,107.9345721,107.3695987,105.7865143,105.9924402,105.7865143,98.03031874,98.03031874,98.03031874,101.3868181,101.5841795,101.3868181,105.463721,105.463721,105.463721,0.000536585,0.000257137,0.000257137,0.000257137,0.000257137,0.000257137,0.000257137,-5.78E-05,0.000257137,0.000536585,0.000257137,0.000257137,0.000854701,0.000854701,0.000854701,2.13E-05,2.13E-05,2.13E-05,0.000257137,0.000257137,0.000536585,0.000536585,0.000257137,0.000257137,0.000536585,0.000257137,0.000536585,0.001851165,0.001851165,0.001851165,0.000536585,0.000257137,0.000536585,2.13E-05,2.13E-05,2.13E-05
4/25/2023,105.0649587,105.589537,101.7824538,97.65625,97.65625,97.65625,97.85341266,98.28817963,97.85341266,110.0837651,110.6334018,106.6444595,100.6034483,101.5488019,101.5488019,101.5488019,106.4186032,106.4186032,106.4186032,101.6886761,101.6886761,105.1226884,109.8750886,107.0023967,106.4423027,104.5550059,105.0770381,104.5550059,96.81264576,96.81264576,96.81264576,100.2065285,100.7068492,100.2065285,104.3687596,104.3687596,104.3687596,-0.01164145,-0.008636485,-0.008636485,-0.008636485,-0.008636485,-0.008636485,-0.008636485,-0.009904172,-0.008636485,-0.01164145,-0.008636485,-0.008636485,-0.010816966,-0.010816966,-0.010816966,-0.010382351,-0.010382351,-0.010382351,-0.008636485,-0.008636485,-0.01164145,-0.01164145,-0.008636485,-0.008636485,-0.01164145,-0.008636485,-0.01164145,-0.012421392,-0.012421392,-0.012421392,-0.01164145,-0.008636485,-0.01164145,-0.010382351,-0.010382351,-0.010382351
4/26/2023,104.719445,105.2359213,101.4415879,97.32920259,97.32920259,97.32920259,97.52570495,97.71395463,97.52570495,109.7217466,110.2628943,106.2873109,100.1724138,101.2273524,101.2273524,101.2273524,105.9615031,105.9615031,105.9615031,101.3481242,101.3481242,104.7769848,109.5137564,106.6440494,106.0858311,104.2111692,104.7251387,104.2111692,96.39803058,96.39803058,96.39803058,99.87699212,100.3695855,99.87699212,103.9204643,103.9204643,103.9204643,-0.003288572,-0.003348966,-0.003348966,-0.003348966,-0.003348966,-0.003348966,-0.003348966,-0.005842259,-0.003348966,-0.003288572,-0.003348966,-0.003348966,-0.003165468,-0.003165468,-0.003165468,-0.004295302,-0.004295302,-0.004295302,-0.003348966,-0.003348966,-0.003288572,-0.003288572,-0.003348966,-0.003348966,-0.003288572,-0.003348966,-0.003288572,-0.004282655,-0.004282655,-0.004282655,-0.003288572,-0.003348966,-0.003288572,-0.004295302,-0.004295302,-0.004295302
4/27/2023,106.1878782,106.4878491,102.6483768,98.48706897,98.48706897,98.48706897,98.685909,99.21331991,98.685909,111.2603249,111.574625,107.5517465,101.5948276,102.6884863,102.6884863,102.6884863,107.6470595,107.6470595,107.6470595,102.5538013,102.5538013,106.2462249,111.0494181,107.9127288,107.3478697,105.6724751,105.97099,105.6724751,98.00466442,98.00466442,98.00466442,101.2775218,101.5636214,101.2775218,105.5735533,105.5735533,105.5735533,0.014022546,0.011896392,0.011896392,0.011896392,0.011896392,0.011896392,0.011896392,0.015344434,0.011896392,0.014022546,0.011896392,0.011896392,0.01443418,0.01443418,0.01443418,0.015907253,0.015907253,0.015907253,0.011896392,0.011896392,0.014022546,0.014022546,0.011896392,0.011896392,0.014022546,0.011896392,0.014022546,0.016666667,0.016666667,0.016666667,0.014022546,0.011896392,0.014022546,0.015907253,0.015907253,0.015907253
4/28/2023,106.9364912,107.0599259,103.1998272,99.01616379,99.01616379,99.01616379,99.21607204,99.91515047,99.21607204,112.0446981,112.1740291,108.1295388,102.1982759,103.2437171,103.2437171,103.2437171,108.3041409,108.3041409,108.3041409,103.1047435,103.1047435,106.9952493,111.8323045,108.4924604,107.9245668,106.4174546,106.5402902,106.4174546,98.54884685,98.54884685,98.54884685,101.9915174,102.1092442,101.9915174,106.2179779,106.2179779,106.2179779,0.007049892,0.005372226,0.005372226,0.005372226,0.005372226,0.005372226,0.005372226,0.007073955,0.005372226,0.007049892,0.005372226,0.005372226,0.005406944,0.005406944,0.005406944,0.006104034,0.006104034,0.006104034,0.005372226,0.005372226,0.007049892,0.007049892,0.005372226,0.005372226,0.007049892,0.005372226,0.007049892,0.005552618,0.005552618,0.005552618,0.007049892,0.005372226,0.007049892,0.006104034,0.006104034,0.006104034
5/1/2023,106.8501128,106.95856,103.102116,98.92241379,98.92241379,98.92241379,99.12213277,99.88324908,99.12213277,111.9541935,112.067821,108.0271601,102.4137931,103.2729398,103.2729398,103.2729398,108.1984365,108.1984365,108.1984365,103.0071224,103.0071224,106.9088234,111.7419714,108.3897381,107.8223822,106.3314954,106.4394162,106.3314954,98.6265872,98.6265872,98.6265872,101.9091333,102.0125656,101.9091333,106.1143096,106.1143096,106.1143096,-0.000807754,-0.000946815,-0.000946815,-0.000946815,-0.000946815,-0.000946815,-0.000946815,-0.000319285,-0.000946815,-0.000807754,-0.000946815,-0.000946815,0.000283046,0.000283046,0.000283046,-0.000975996,-0.000975996,-0.000975996,-0.000946815,-0.000946815,-0.000807754,-0.000807754,-0.000946815,-0.000946815,-0.000807754,-0.000946815,-0.000807754,0.000788851,0.000788851,0.000788851,-0.000807754,-0.000946815,-0.000807754,-0.000975996,-0.000975996,-0.000975996
5/2/2023,105.7271933,106.3468689,102.5124797,98.35668103,98.35668103,98.35668103,98.55525783,99.14951714,98.55525783,110.7776337,111.4269103,107.4093577,101.5517241,102.4254822,102.4254822,102.4254822,107.1899595,107.1899595,107.1899595,102.4180293,102.4180293,105.7852869,110.5676419,107.7698622,107.2057509,105.2140262,105.8306941,105.2140262,97.84659238,97.84659238,97.84659238,100.83814,101.4291604,100.83814,105.125258,105.125258,105.125258,-0.010509297,-0.005718954,-0.005718954,-0.005718954,-0.005718954,-0.005718954,-0.005718954,-0.007345896,-0.005718954,-0.010509297,-0.005718954,-0.005718954,-0.008205999,-0.008205999,-0.008205999,-0.009320624,-0.009320624,-0.009320624,-0.005718954,-0.005718954,-0.010509297,-0.010509297,-0.005718954,-0.005718954,-0.010509297,-0.005718954,-0.010509297,-0.007908565,-0.007908565,-0.007908565,-0.010509297,-0.005718954,-0.010509297,-0.009320624,-0.009320624,-0.009320624
5/3/2023,105.1858885,105.8225622,102.0070772,97.87176724,97.87176724,97.87176724,98.06936502,98.58103438,98.06936502,110.2104715,110.8775582,106.8798128,100.987069,102.1332554,102.1332554,102.1332554,106.789997,106.789997,106.789997,101.9130925,101.9130925,105.2436846,110.0015549,107.2385399,106.6772098,104.6753487,105.3089322,104.6753487,97.15962685,97.15962685,97.15962685,100.3218663,100.9290988,100.3218663,104.7329996,104.7329996,104.7329996,-0.005119826,-0.004930156,-0.004930156,-0.004930156,-0.004930156,-0.004930156,-0.004930156,-0.005733591,-0.004930156,-0.005119826,-0.004930156,-0.004930156,-0.002853067,-0.002853067,-0.002853067,-0.003731343,-0.003731343,-0.003731343,-0.004930156,-0.004930156,-0.005119826,-0.005119826,-0.004930156,-0.004930156,-0.005119826,-0.004930156,-0.005119826,-0.007020843,-0.007020843,-0.007020843,-0.005119826,-0.004930156,-0.005119826,-0.003731343,-0.003731343,-0.003731343
5/4/2023,104.4027241,105.3565118,101.5578305,97.44073276,97.44073276,97.44073276,97.6374603,98.01893191,97.6374603,109.3898964,110.3892453,106.4091063,100.4310345,101.6072472,101.6072472,101.6072472,106.1640556,106.1640556,106.1640556,101.4642597,101.4642597,104.4600899,109.1825353,106.7662535,106.2073955,103.8959856,104.8451439,103.8959856,96.65716507,96.65716507,96.65716507,99.57491709,100.4845996,99.57491709,104.1191151,104.1191151,104.1191151,-0.007445527,-0.004404074,-0.004404074,-0.004404074,-0.004404074,-0.004404074,-0.004404074,-0.005701933,-0.004404074,-0.007445527,-0.004404074,-0.004404074,-0.005150215,-0.005150215,-0.005150215,-0.005861423,-0.005861423,-0.005861423,-0.004404074,-0.004404074,-0.007445527,-0.007445527,-0.004404074,-0.004404074,-0.007445527,-0.004404074,-0.007445527,-0.005171508,-0.005171508,-0.005171508,-0.007445527,-0.004404074,-0.007445527,-0.005861423,-0.005861423,-0.005861423
5/5/2023,106.1069704,106.5507659,102.7090251,98.54525862,98.54525862,98.54525862,98.74421614,99.40472825,98.74421614,111.1755523,111.6405472,107.6152919,101.8103448,102.893045,102.893045,102.893045,107.5879222,107.5879222,107.5879222,102.6143937,102.6143937,106.1652727,110.9648062,107.9764875,107.4112947,105.59196,106.0336015,105.59196,97.93780772,97.93780772,97.93780772,101.2003554,101.6236288,101.2003554,105.5155551,105.5155551,105.5155551,0.016323773,0.011335361,0.011335361,0.011335361,0.011335361,0.011335361,0.011335361,0.014138048,0.011335361,0.016323773,0.011335361,0.011335361,0.012654587,0.012654587,0.012654587,0.013411946,0.013411946,0.013411946,0.011335361,0.011335361,0.016323773,0.016323773,0.011335361,0.011335361,0.016323773,0.011335361,0.016323773,0.01324933,0.01324933,0.01324933,0.016323773,0.011335361,0.016323773,0.013411946,0.013411946,0.013411946
5/8/2023,106.0439142,106.6381503,102.7932589,98.62607759,98.62607759,98.62607759,98.82519827,99.3163614,98.82519827,111.1094839,111.7321059,107.7035494,102.0258621,102.980713,102.980713,102.980713,107.7327658,107.7327658,107.7327658,102.6985498,102.6985498,106.1021818,110.8988631,108.0650412,107.4993849,105.5292098,106.1205618,105.5292098,97.97356828,97.97356828,97.97356828,101.140215,101.7069724,101.140215,105.6576087,105.6576087,105.6576087,-0.000594271,0.00082012,0.00082012,0.00082012,0.00082012,0.00082012,0.00082012,-0.00088896,0.00082012,-0.000594271,0.00082012,0.00082012,0.000852031,0.000852031,0.000852031,0.001346281,0.001346281,0.001346281,0.00082012,0.00082012,-0.000594271,-0.000594271,0.00082012,0.00082012,-0.000594271,0.00082012,-0.000594271,0.000365135,0.000365135,0.000365135,-0.000594271,0.00082012,-0.000594271,0.001346281,0.001346281,0.001346281
5/9/2023,105.7211468,106.2012281,102.3720901,98.22198276,98.22198276,98.22198276,98.4202876,99.08571436,98.4202876,110.7712984,111.2743125,107.2622619,101.9396552,102.5797779,102.5797779,102.5797779,107.3899408,107.3899408,107.3899408,102.2777691,102.2777691,105.7792371,110.5613186,107.6222727,107.0589339,105.2080091,105.6857602,105.2080091,97.73257321,97.73257321,97.73257321,100.8323731,101.2902544,100.8323731,105.3213872,105.3213872,105.3213872,-0.003043714,-0.004097241,-0.004097241,-0.004097241,-0.004097241,-0.004097241,-0.004097241,-0.002322347,-0.004097241,-0.003043714,-0.004097241,-0.004097241,-0.003893303,-0.003893303,-0.003893303,-0.00318218,-0.00318218,-0.00318218,-0.004097241,-0.004097241,-0.003043714,-0.003043714,-0.004097241,-0.004097241,-0.003043714,-0.004097241,-0.003043714,-0.002459797,-0.002459797,-0.002459797,-0.003043714,-0.004097241,-0.003043714,-0.00318218,-0.00318218,-0.00318218
5/10/2023,106.112729,106.6090222,102.765181,98.59913793,98.59913793,98.59913793,98.79820423,99.50043242,98.79820423,111.1815859,111.7015863,107.6741302,101.7672414,102.893045,102.893045,102.893045,107.6756283,107.6756283,107.6756283,102.6704978,102.6704978,106.1710344,110.9708284,108.0355233,107.4700215,105.5976906,106.091575,105.5976906,98.13397253,98.13397253,98.13397253,101.2058477,101.6791912,101.2058477,105.6015718,105.6015718,105.6015718,0.003703916,0.003839824,0.003839824,0.003839824,0.003839824,0.003839824,0.003839824,0.004185448,0.003839824,0.003703916,0.003839824,0.003839824,0.003053887,0.003053887,0.003053887,0.002660282,0.002660282,0.002660282,0.003839824,0.003839824,0.003703916,0.003703916,0.003839824,0.003839824,0.003703916,0.003839824,0.003703916,0.004107119,0.004107119,0.004107119,0.003703916,0.003839824,0.003703916,0.002660282,0.002660282,0.002660282
5/11/2023,105.8135717,106.3550247,102.5203415,98.36422414,98.36422414,98.36422414,98.56281616,99.27903678,98.56281616,110.8681383,111.4354558,107.4175951,101.7241379,102.8226184,102.8226184,102.8226184,107.6184908,107.6184908,107.6184908,102.4258839,102.4258839,105.8717128,110.6579749,107.7781272,107.2139727,105.2999854,105.8388104,105.2999854,97.81860586,97.81860586,97.81860586,100.9205241,101.4369392,100.9205241,105.5455349,105.5455349,105.5455349,-0.00281924,-0.002382514,-0.002382514,-0.002382514,-0.002382514,-0.002382514,-0.002382514,-0.002225072,-0.002382514,-0.00281924,-0.002382514,-0.002382514,-0.000684465,-0.000684465,-0.000684465,-0.000530645,-0.000530645,-0.000530645,-0.002382514,-0.002382514,-0.00281924,-0.00281924,-0.002382514,-0.002382514,-0.00281924,-0.002382514,-0.00281924,-0.003213634,-0.003213634,-0.003213634,-0.00281924,-0.002382514,-0.00281924,-0.000530645,-0.000530645,-0.000530645
5/12/2023,105.8999501,106.4051252,102.5686355,98.41056034,98.41056034,98.41056034,98.60924592,99.21331991,98.60924592,110.9586429,111.4879494,107.4681961,101.6810345,102.805377,102.805377,102.805377,107.5327845,107.5327845,107.5327845,102.4741334,102.4741334,105.9581386,110.748308,107.828898,107.2644777,105.3859445,105.8886676,105.3859445,97.71961648,97.71961648,97.71961648,101.0029082,101.4847228,101.0029082,105.4614795,105.4614795,105.4614795,0.000816327,0.000471068,0.000471068,0.000471068,0.000471068,0.000471068,0.000471068,-0.000661941,0.000471068,0.000816327,0.000471068,0.000471068,-0.000167681,-0.000167681,-0.000167681,-0.00079639,-0.00079639,-0.00079639,0.000471068,0.000471068,0.000816327,0.000816327,0.000471068,0.000471068,0.000816327,0.000471068,0.000816327,-0.001011969,-0.001011969,-0.001011969,0.000816327,0.000471068,0.000816327,-0.00079639,-0.00079639,-0.00079639
5/15/2023,106.1590854,106.4051252,102.5686355,98.41056034,98.41056034,98.41056034,98.60924592,99.41621275,98.60924592,111.2301567,111.4879494,107.4681961,101.8965517,103.0683811,103.0683811,103.0683811,107.6841989,107.6841989,107.6841989,102.4741334,102.4741334,106.2174163,111.0193071,107.828898,107.2644777,105.6438221,105.8886676,105.6438221,97.90645245,97.90645245,97.90645245,101.2500605,101.4847228,101.2500605,105.6099773,105.6099773,105.6099773,0.002446982,0,0,0,0,0,0,0.002045016,0,0.002446982,0,0,0.002558272,0.002558272,0.002558272,0.001408077,0.001408077,0.001408077,0,0,0.002446982,0.002446982,0,0,0.002446982,0,0.002446982,0.00191196,0.00191196,0.00191196,0.002446982,0,0.002446982,0.001408077,0.001408077,0.001408077
5/16/2023,105.3531747,106.0949104,102.2696057,98.12365302,98.12365302,98.12365302,98.32175934,99.02063552,98.32175934,110.3857488,111.1629161,107.154882,101.3793103,102.5131502,102.5131502,102.5131502,107.2248134,107.2248134,107.2248134,102.1753791,102.1753791,105.4110628,110.1764998,107.5145323,106.9517576,104.841823,105.5799585,104.841823,97.63824825,97.63824825,97.63824825,100.4814168,101.188853,100.4814168,105.1594405,105.1594405,105.1594405,-0.007591538,-0.002915412,-0.002915412,-0.002915412,-0.002915412,-0.002915412,-0.002915412,-0.003979001,-0.002915412,-0.007591538,-0.002915412,-0.002915412,-0.005387014,-0.005387014,-0.005387014,-0.004266044,-0.004266044,-0.004266044,-0.002915412,-0.002915412,-0.007591538,-0.007591538,-0.002915412,-0.002915412,-0.007591538,-0.002915412,-0.007591538,-0.002739392,-0.002739392,-0.002739392,-0.007591538,-0.002915412,-0.007591538,-0.004266044,-0.004266044,-0.004266044
